"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"b2167" 433.799562092333 -0.396901091448499 0.156981670940285 -2.52832760073931 0.0114607356845746 0.0416100100245437
"b2168" 197.629788583076 -0.416057380212883 0.1775137862674 -2.34380319952249 0.0190882404009289 0.0631647227812555
"b2169" 178.933066159004 -0.503732758082262 0.181800562932834 -2.77079867056499 0.00559189901951214 0.0226881507989123
"b2170" 21.2189612396668 -0.0853211213381237 0.418963739030226 -0.203647985230455 0.838628592032284 0.918933050099596
"b4502" 21.0263608370319 0.348812647527112 0.407727268170535 0.855504830697805 0.392271731271855 0.594473654607863
"b2171" 260.700548966781 -0.668044534037889 0.140312554875783 -4.76111731148578 1.92524090054635e-06 1.80792892429685e-05
"b2172" 111.373519760777 -0.120279011745584 0.222718323116898 -0.540049916245344 0.589162608855435 0.76824354233345
"b2173" 136.904408321516 0.206209050494563 0.184826553709226 1.11568952813445 0.264555054569462 0.451800455122647
"b2174" 104.197398073518 0.0502607425628664 0.206052852440178 0.243921605392278 0.807291535802945 0.902341075558662
"b2175" 1370.73014447922 -0.0214780148930145 0.0986601049873675 -0.217697060993038 0.827665153752737 0.91489138006114
"b2176" 184.037292927655 0.286426408639869 0.174928432285351 1.63739196023112 0.101548597021943 0.230735873644682
"b2177" 200.671679914505 0.29960273234958 0.151061865590511 1.98331148088508 0.0473326477731072 0.130711979616196
"b2178" 67.5013631436366 0.281081670738649 0.236798895874391 1.18700583337072 0.235225319572093 0.418543375886656
"b2179" 83.4797269370366 0.0686938700285164 0.21971034496124 0.312656511647801 0.754541638838028 0.873048667709748
"b2180" 310.57244272077 0.0103409738769917 0.144663285057371 0.0714830571757767 0.943013308474999 0.973741699969515
"b2181" 172.563540946774 -0.99102629618435 0.164271716135003 -6.03284801243505 1.61094918099966e-09 2.59791045138426e-08
"b2182" 367.340287361656 0.0375953349030236 0.128335397797961 0.29294594903746 0.769563466435545 0.883730383985041
"b2183" 389.988845855486 -0.061180314312672 0.127999994653204 -0.47797122553349 0.632670685307726 0.794110791213835
"b2184" 155.765822629371 0.286754334944814 0.178305480850813 1.60821940849222 0.10778713390371 0.24119579963699
"b2185" 1892.83553772575 -0.528571757179302 0.0989659207225116 -5.34094720000992 9.24621861760574e-08 1.08401986369599e-06
"b2186" 557.775338226362 0.197403677083172 0.114859740248388 1.71864986509877 0.085678146053906 0.2056921320465
"b2187" 187.656286993026 0.0979941443039125 0.175142565409849 0.559510728157931 0.575813211610846 0.760602435034854
"b2188" 777.595325115042 0.276968000686664 0.108391412930487 2.55525777548714 0.0106109184674199 0.0391835076159216
"b2192" 10.599565840043 0.312747849655535 0.56068659439361 0.557794412748135 0.576984778418871 0.761213608255756
"b2193" 172.619999565238 -0.280522050345977 0.188049886962596 -1.4917427225137 0.13576660459293 0.285895296283294
"b2194" 77.0383519480252 -0.166660337858628 0.229503016949257 -0.726179289815069 0.467728866346508 0.670540032699308
"b2195" 26.2112215169609 -0.204471205537443 0.360208374467436 -0.567647006652056 0.570274681828555 0.755876227752503
"b2196" 102.550540152675 -0.0884211502021109 0.206760463981354 -0.427650182725867 0.668905824476885 0.816800656176204
"b2197" 40.1317358488365 0.132878334128748 0.313263192568693 0.42417474277515 0.671438379282789 0.817625297706337
"b2198" 5.34153820713287 -0.202259142098326 0.807250748399506 -0.250553056159235 0.802159679855088 NA
"b2199" 58.1784787819514 0.19962876979858 0.259970874001194 0.767888982046745 0.442553143753838 0.647316538625017
"b2200" 22.9243247266555 0.101238874710403 0.387971258884381 0.260944264277507 0.794135489052558 0.896054860848068
"b2201" 67.2979193065063 0.403208296832182 0.235145789931826 1.71471620626966 0.0863972708068826 0.206966471681848
"b2202" 24.2703332861471 -0.00732667508837642 0.380959735885389 -0.0192321507976387 0.984655909714191 0.994018723435721
"b2203" 12.4545649400836 -1.37684742267868 0.580214317424872 -2.37299801354342 0.0176443588156364 0.0594832973714302
"b2204" 15.0182175030034 -1.02815194091769 0.47503117579907 -2.16438834606632 0.0304345574804302 0.0913812754748215
"b2205" 10.8548247170665 -1.40455034946598 0.639965479836679 -2.19472829975834 0.0281830934379337 0.0856246288710513
"b2206" 70.9838235183911 -1.37578577587074 0.305501057465667 -4.503374840283 6.68827638789943e-06 5.69322769589123e-05
"b2207" 1.75194570675035 -0.756766676092785 1.37926519917576 -0.548673798588572 0.583229330384942 NA
"b2208" 6.89837577854314 -0.624485630560521 0.681596742316183 -0.916209822890894 0.359556854421156 NA
"b4604" 3.19101986996596 -0.157451281425952 0.993242158886968 -0.158522551642787 0.874045051693118 NA
"b2209" 64.9705518904666 0.40261603027538 0.276059444305743 1.45843961719155 0.144719407427924 0.29930604718048
"b2210" 653.997170005633 0.0720001983849446 0.112002089308028 0.642846922140263 0.520323433101546 0.714580007658681
"b2211" 479.131335303318 0.313799158935803 0.118832789645977 2.64067821575732 0.00827402633987688 0.0316867020751597
"b2212" 30.6069132745892 0.232192267363111 0.331349849671311 0.700746560149157 0.483461193606841 0.684619741372859
"b2213" 87.1568999102232 0.274328633172781 0.22545661005968 1.21676908519189 0.223692085423964 0.403469160212549
"b2214" 61.0888808062 -0.264816751884149 0.249895914556254 -1.05970820833302 0.28927736734388 0.480285880967989
"b2215" 20072.9014737332 0.43641185125833 0.107906710320791 4.04434395192795 5.24698421499419e-05 0.000363955964967474
"b2216" 1215.47433895462 0.381032181714036 0.103248468435717 3.69043906884942 0.000223867309055384 0.00137559623024064
"b2217" 1558.38613214623 0.333615516378064 0.101737539007194 3.27917816406461 0.00104109885156462 0.00536264125428568
"b2218" 496.697491551599 0.0701965068475565 0.122168944391672 0.574585523326674 0.565571645075944 0.751851471503927
"b2219" 51.550583704924 0.0954861667930145 0.27618176649869 0.345736679157157 0.729540616233914 0.856358794608728
"b2220" 78.5369715531774 0.312954807834303 0.233358918250038 1.34108784091543 0.179891934565397 0.34724594641866
"b2221" 5.61331786837495 0.155928361527694 0.748979142382341 0.208187855581291 0.835082290691258 NA
"b2222" 3.0210266950233 -1.01922042011804 1.04654873369645 -0.973887204008276 0.330112547887326 NA
"b2223" 11.7515723653158 0.20380604392898 0.531324944172806 0.383580793945737 0.701289177285257 0.836837539542233
"b2224" 20.0387993681942 0.42340387467406 0.411312182384102 1.02939784622928 0.30329276079147 0.497077586511578
"b2225" 14.3529177246498 -0.00658565025910049 0.476316966704083 -0.0138261928914069 0.988968645623971 0.996529966668816
"b2226" 28.0482252732392 -0.14547901748985 0.357648224915582 -0.406765663450975 0.684180107892337 0.824121138469748
"b2229" 4.72551569415709 -1.14737219689213 0.843824483405318 -1.35972849740247 0.173915856640353 NA
"b2230" 23.7182515714573 0.031225123802057 0.392904071204704 0.0794726399915278 0.936656692889387 0.969166726621418
"b2231" 4338.52529462935 -0.0856652131311696 0.0932804901706374 -0.918361524199355 0.358429627066839 0.557171165236181
"b2232" 403.768233051456 0.261672897212123 0.123860157359318 2.1126478666825 0.0346309185173169 0.101658502744382
"b2233" 339.268559497804 0.0683416174302017 0.131705997557272 0.518895256842678 0.603833785583842 0.776270678944313
"b4605" 1.60521965573586 -0.635106053719402 1.44116928889405 -0.440688029236857 0.659438864008046 NA
"b2234" 2140.52639099411 -0.124081189534332 0.111684801645652 -1.11099440305235 0.266570758450568 0.45341942091592
"b2235" 1003.48429262118 0.00431923134681553 0.127526756390773 0.0338692166966151 0.972981440615611 0.98886739734813
"b2236" 145.838082123024 0.219588732353743 0.180605088244487 1.21585019828723 0.224041992332405 0.403528979592108
"b2237" 142.474233661152 0.0461311035876611 0.178720302653324 0.258118987618014 0.796315077987571 0.896998593595195
"b2239" 665.992518386166 0.235916576092597 0.121687480227985 1.9387086958379 0.0525368192009468 0.142307386949694
"b2240" 652.492449464945 0.145164924500053 0.122574463019494 1.18429990166032 0.236294367754132 0.419447275637016
"b2241" 420.083059905342 -0.930712263731498 0.512170114870371 -1.81719361733368 0.0691874719482105 0.17628967852404
"b2242" 299.519151733917 -0.904508898968408 0.564494336051676 -1.60233476441047 0.10908160205977 0.243096141733203
"b2243" 304.135196775319 -0.949414824350194 0.634648307394125 -1.4959699935993 0.134661474779192 0.284194454227537
"b2244" 94.7313059669975 -0.0245074994112252 0.219688666419894 -0.111555592787766 0.911175783981262 0.955684370575297
"b2245" 60.1011610086399 -0.167287707669002 0.247032024591065 -0.67719036811494 0.498285178154317 0.696549267222769
"b2246" 22.9897392766912 0.041754024233718 0.385372892838719 0.108347071134535 0.913720384989093 0.957827567588676
"b2247" 10.1901002790668 -0.302979845772126 0.570939459945899 -0.530668953588943 0.595648203802619 0.772241327996476
"b2248" 5.94364363092974 0.500593821091929 0.743297878605932 0.673476725146587 0.500644051153379 NA
"b2249" 347.585525940853 0.179891980307883 0.133197899802263 1.35056168734596 0.176835880605749 0.343079561256433
"b2250" 62.7221049413426 -0.162584404846512 0.239913280250739 -0.677679887818595 0.497974681172968 0.696549267222769
"b2251" 32.1476378672171 1.14797165476843 0.336607191803781 3.41041927421926 0.000648630823768903 0.00355676758743866
"b2252" 12.4674158045406 0.910158440831191 0.542842391722114 1.67665321410106 0.093610314419568 0.218224440576651
"b2253" 54.4903468033597 -0.200660819658433 0.268482384293084 -0.747389145052381 0.454828695821175 0.659717372079138
"b2254" 30.8308342653513 0.235886394664107 0.340480756536806 0.69280389606573 0.48843262687043 0.689360967466316
"b2255" 118.041970245723 1.13469775021984e-05 0.186441267429756 6.08608687262518e-05 0.999951440052516 0.999951440052516
"b2256" 19.7054827842917 0.102227348049336 0.419305495179399 0.243801593884664 0.807384485833404 0.902341075558662
"b2257" 22.9092488815246 -0.182144703954201 0.412979009985293 -0.441050754518219 0.659176253630463 0.812108922042907
"b4544" 12.8442495450832 0.411522945958718 0.504216715161423 0.816162839478597 0.414407007318408 0.6196649381733
"b2258" 63.817979238021 0.193632220201116 0.237489494100355 0.815329625146674 0.414883655469615 0.62013505326745
"b2259" 70.8380338578699 0.53190088804904 0.240155444906619 2.21481919036173 0.026772477482573 0.0823205220743315
"b2260" 173.586485361358 -0.286768200987391 0.162834818943917 -1.76109878002295 0.0782216854913842 0.192630980636643
"b2261" 292.543706891221 -0.249062265533736 0.138433937250778 -1.79914167349406 0.0719962729862787 0.18123422807121
"b2262" 342.332859812297 -0.103066627838151 0.137682770448365 -0.748580432413682 0.45411012963617 0.65892517671581
"b2263" 39.6683510774284 -0.762076195541091 0.329852505750478 -2.31035442282671 0.0208685401959809 0.0674214375562459
"b2264" 222.904173103763 -0.602259514698056 0.144970902024676 -4.15434757104253 3.26216993602944e-05 0.000238850833247213
"b2265" 352.567810574797 -0.218165884661704 0.13202601532606 -1.65244617981469 0.0984436281077348 0.226112708309953
"b2266" 728.310804470756 -0.72951025507226 0.130715414052154 -5.58090459615722 2.39270868540084e-08 3.08950425527095e-07
"b2267" 123.3127151367 0.318356441314635 0.192761119812765 1.6515594100297 0.0986244002746405 0.226391866576382
"b2268" 108.31393295208 0.0823906259854654 0.193055938293567 0.426770741753511 0.669546319069214 0.817012938485269
"b2269" 22.6489247293671 -0.419276541159042 0.412506772300531 -1.01641129143349 0.309433570883258 0.504151815651197
"b2270" 37.8102153991498 0.250274171624236 0.315968830456237 0.792085001747982 0.428311114709098 0.633706738276352
"b2271" 5.98597623501049 -0.0360275969935151 0.727793631795743 -0.0495024900185254 0.960518852886646 NA
"b2272" 8.50333457150441 -0.240740889426782 0.630025949841267 -0.382112656609519 0.702377804255941 NA
"b2273" 5.21692295918357 -0.794238868779957 0.879973390172613 -0.902571461421307 0.366753378587577 NA
"b2274" 7.84737974126796 -0.0694208245420388 0.636680412106557 -0.109035590261603 0.913174261662175 NA
"b2275" 42.6728685827819 -0.514034586205481 0.297817207517948 -1.72600700439548 0.0843461526257089 0.203728615878762
"b2276" 991.556773154096 -0.532691869973412 0.159137869087454 -3.34736083264173 0.000815849401910517 0.00433080057514166
"b2277" 1089.80704040676 -0.531721591830431 0.167241902303136 -3.17935627679392 0.00147602546819689 0.00724180916488897
"b2278" 1445.14580610721 -0.633137220404367 0.320637259611798 -1.97462148089377 0.0483111194827875 0.132933836330607
"b2279" 130.695974704128 -0.585299867195392 0.200722981101028 -2.91595842182514 0.00354597752468364 0.0152620789406992
"b2280" 431.438690663599 -0.589646359421916 0.183255318113079 -3.21762208864285 0.00129258002608779 0.00644099199440356
"b2281" 479.188242788845 -0.489492419606106 0.184424862336821 -2.65415635074262 0.00795069778204283 0.03063262794654
"b2282" 624.303632466572 -0.418718408738105 0.319545278956369 -1.31035704894666 0.190075076491199 0.360748262426989
"b2283" 2625.60983346867 -0.413478823828199 0.283234961754313 -1.45984387403016 0.144332987403296 0.298830269694148
"b2284" 1351.47645215692 -0.271504034871478 0.153571158704941 -1.7679363570677 0.0770715438797746 0.190658537675404
"b2285" 725.854037806501 -0.293590712529846 0.158141317690658 -1.85650857610876 0.0633811017608536 0.164232251477954
"b2286" 1861.7207299017 -0.22573574578628 0.145233594503179 -1.55429428403591 0.120114236346446 0.260428105506408
"b2287" 798.270150062444 -0.213632769629668 0.15153078813364 -1.40983078264767 0.158589654861394 0.319015610989604
"b2288" 395.909650716409 0.0494364129176609 0.173972385232093 0.284162413774512 0.776285918098212 0.88831280807526
"b2289" 517.951790483824 0.636986740104975 0.128447759943155 4.9591113179932 7.08163818552627e-07 7.14143038128797e-06
"b2290" 766.837209153913 0.119136148397307 0.114032561535443 1.04475552239768 0.296135976275772 0.48827942248749
"b2291" 136.684960375992 0.28709276301711 0.175094527363392 1.6396444100236 0.10107912355597 0.230229088337853
"b2292" 179.041276999079 0.222348071438329 0.161755531995899 1.37459330568037 0.169257565175159 0.333626825218906
"b2293" 740.888478324351 0.225923583092819 0.110297802083248 2.04830539526345 0.0405300846729409 0.115687814503346
"b2294" 713.484159377194 0.195017055015031 0.125317084868167 1.55618888853175 0.119663182804784 0.259859479931753
"b2295" 315.566758200174 0.505313439557083 0.143043715362 3.53258050015191 0.000411524914584058 0.00236518529855679
"b2296" 1405.49261716414 0.15791208673037 0.134469416247244 1.1743345895101 0.240261033817325 0.4238661550634
"b2297" 2483.69388099167 0.692389062185657 0.100242352787041 6.90715094902648 4.94483703706854e-12 1.0861590319354e-10
"b2298" 25.1663052433212 0.0914278154229363 0.373099382786706 0.245049495231151 0.806418107739255 0.902341075558662
"b2299" 483.238976699451 0.156429638243622 0.121561768233493 1.28683253391934 0.19815266459983 0.372931629499054
"b2300" 366.506616853413 0.196624185429182 0.130708498877554 1.50429533746981 0.132505339078258 0.280998862527191
"b2301" 99.6807774742741 -0.395511430260581 0.198884104591729 -1.98865279390975 0.0467395398315913 0.12973022602494
"b2302" 37.7161683282232 -0.288570291316636 0.313138982427999 -0.921540617776607 0.356768245187187 0.555877795803273
"b2303" 301.818514853964 0.336414750592796 0.147777986265099 2.27648758177894 0.0228168430260136 0.0726111357580549
"b2304" 636.677645618724 0.405030916181489 0.123277084846747 3.28553288459899 0.00101789659810854 0.00525020350603353
"b2305" 83.3500625090309 -0.16067948552329 0.225523437109511 -0.712473557439026 0.476171580046493 0.678022090264267
"b2306" 246.094823332622 -0.137650534387496 0.14562669851483 -0.945228696326438 0.344542132070538 0.54260154333319
"b2307" 256.193355013582 0.0615136123301242 0.159368324240696 0.385983931394168 0.699508569314053 0.835736715197971
"b2308" 416.332951161568 0.263008032728432 0.129493417175643 2.03105330344085 0.0422495877074901 0.119879676479604
"b2309" 2047.04860113192 0.31795600777248 0.107303560812037 2.96314498201454 0.00304513104349515 0.0135017295223184
"b2310" 650.83294994036 -0.755314875272708 0.135150039492613 -5.58871368523716 2.28757761584422e-08 2.96377005008698e-07
"b2311" 125.091340304924 -0.171721877470456 0.193401373294103 -0.887904126768118 0.374592324711317 0.573594497214204
"b2312" 1874.13886151686 -0.116204199736502 0.110341474221191 -1.05313256467426 0.292280239776191 0.483800379568905
"b2313" 631.750717186868 -0.176607731186126 0.123413284057411 -1.43102691525468 0.15242250140201 0.310063039206376
"b2314" 319.52641217107 -0.0441158565458181 0.13309542720762 -0.3314603474468 0.740296787843382 0.864207184831218
"b2315" 415.920850847312 -0.0397249580514663 0.126426081604227 -0.314214895750895 0.753357830035587 0.872969840952269
"b2316" 1645.63554769058 -0.0831577784117758 0.102310836190448 -0.812795413547209 0.416335365578491 0.621818588214533
"b2317" 413.306280716811 0.0940439168241328 0.126697032908585 0.742274026985208 0.457921325005639 0.660942335412217
"b2318" 464.965981329847 0.135076955783417 0.131836846512887 1.02457665938038 0.305562982336333 0.499574989225118
"b2319" 485.329416347797 0.0380129507589997 0.118514751718292 0.320744466050572 0.748404047104833 0.869422573870721
"b2320" 685.012858450606 0.154747525731419 0.111432665353956 1.38870882465099 0.164921309670245 0.327055336625592
"b2321" 145.604021484264 0.041682082225815 0.177760673531489 0.234484272576923 0.814609041551732 0.906649900061362
"b2322" 64.5531231969458 -0.530326402286005 0.239154973011204 -2.21750104381547 0.0265888718036039 0.0820199096314561
"b2323" 3299.66003130814 -1.19734790379396 0.108467612698688 -11.0387596260653 2.48438942272417e-28 3.27425392194889e-26
"b2324" 312.090505153044 0.212884913222107 0.139740395214563 1.52343145226715 0.127650798132715 0.272864289968253
"b2325" 144.766044622451 -0.0637203467279193 0.168803002951398 -0.377483490304173 0.705814331306913 0.839718877826585
"b2326" 322.306742827092 -0.00739054525688147 0.136023763694123 -0.0543327508088998 0.956670056709084 0.980314529997443
"b2327" 217.350003875468 -0.0806935700529734 0.15563859751111 -0.518467599576084 0.604132060478205 0.776392984246032
"b2328" 613.536455348089 0.0682585287573208 0.11735852370089 0.581623955421339 0.560820003469231 0.748151502010262
"b2329" 1340.31189735546 -0.0533680307506663 0.0959503643849192 -0.556204565691616 0.578071018406252 0.761949347767487
"b2330" 806.192505978945 -0.0118486310592274 0.124829153382668 -0.0949187808949171 0.924379338873601 0.963714629889499
"b2331" 242.384202861812 0.570586766485179 0.15174254555488 3.76022930417243 0.000169757680168044 0.00106712804868794
"b2332" 173.330945942874 0.125245291947352 0.168303605328828 0.744162857965226 0.456777955210482 0.66078930538019
"b2333" 10.0875590551449 0.712226037678792 0.595574119088492 1.19586465370395 0.231749380566711 0.413892723766566
"b2334" 6.20647861397692 0.466641402554703 0.746337942946922 0.625241429790057 0.53181261438583 NA
"b2335" 5.71828718559765 -0.124418246186651 0.742414993992035 -0.167585847798739 0.866909105552377 NA
"b2336" 3.81428871793094 -0.615965155718346 0.946145803100002 -0.651025617510711 0.515029950289327 NA
"b2339" 2.48250608694298 -2.33075821029366 1.31100341985553 -1.77784296745046 0.0754296493380047 NA
"b2340" 362.134394446453 0.259360986058828 0.130090727001013 1.99369310970803 0.0461856028430751 0.128515381874859
"b2341" 134.264756231101 -0.792384101553062 0.17959588850535 -4.41203920728651 1.02401563851934e-05 8.39868620261997e-05
"b2342" 60.3017630946654 -1.33547136191372 0.256781718640738 -5.20080389282763 1.98428385909372e-07 2.21105915727586e-06
"b2343" 238.217252321734 0.144719385223165 0.170564443172997 0.848473354299183 0.396174405718226 0.598489556780655
"b2344" 242.910338328212 -1.32611947867799 0.144861441883206 -9.15439927587613 5.46610768919564e-20 2.79493283381008e-18
"b2345" 24.1469657169402 0.308930082812993 0.403819598399755 0.765020033790366 0.444259615189943 0.648819353938083
"b2346" 511.496020634931 -0.0770614383758803 0.119806831449859 -0.643214059192708 0.520085211877118 0.714509590148937
"b2347" 56.4463849397891 -0.517646193782979 0.25162293199795 -2.05722979886108 0.0396641264296968 0.114067939213169
"b2349" 99.0659543270363 -0.313871658939265 0.233787083947538 -1.34255346206251 0.179416608124782 0.346853958650944
"b2350" 140.759319118877 -0.347323270825436 0.17472759315145 -1.98779863306641 0.0468339649866221 0.129897978359122
"b2351" 770.459720614955 -0.144873444861684 0.106905341485168 -1.35515627983644 0.175367770796514 0.341206053357414
"b2352" 379.687675201422 -0.201270288693208 0.154025448542072 -1.30673398843069 0.191303071131016 0.362319295273906
"b2354" 17.0798725072761 -0.104540075298877 0.460426716257486 -0.22705041129806 0.820384543070239 0.910691177349536
"b2356" 0.961616799349493 -0.313113601507601 2.06315697018187 -0.15176431363824 0.879372829628674 NA
"b2357" 1.24073210833868 -2.82163132617341 1.81888141695873 -1.55130032110138 0.120829729927708 NA
"b2358" 0 NA NA NA NA NA
"b2359" 5.88611123087712 -0.265401922023305 0.7560795298907 -0.351023816319524 0.725570481049088 NA
"b2360" 28.5476937058943 0.0131628988132726 0.357371205809638 0.0368325668080941 0.970618507100756 0.988347477965968
"b2361" 2.26390805123921 -0.399505984952827 1.16886433420193 -0.341789866679095 0.732509036061537 NA
"b2362" 4.5602735276097 0.0869020984328955 0.835427088145248 0.104021164343413 0.91715255296372 NA
"b2363" 5.90390590183861 -0.142792598060703 0.822624093186831 -0.173581833115934 0.86219411033798 NA
"b4545" 1.2551637303117 -1.80609439536255 1.75600558942916 -1.02852428616112 0.303703272768757 NA
"b4501" 41.2240798106856 -0.50970313255673 0.306675771791181 -1.66202608565959 0.0965075442761213 0.223140855549507
"b2364" 46.1286928339827 0.0764268651623901 0.285899204743186 0.26732101347061 0.789222008885213 0.894014972720594
"b2365" 27.8460081923758 -0.0442455844793494 0.344658007787903 -0.128375327076623 0.897851955721498 0.948215024804523
"b2366" 125.280637029328 0.00532629385910935 0.197491762023871 0.0269697014423597 0.978483899983575 0.990686765740068
"b2367" 15.4071079582699 0.146212685112829 0.465880588724227 0.313841547923728 0.753641386785076 0.872969840952269
"b2368" 11.3459840257597 0.631338835227898 0.566221315841746 1.11500365239579 0.26484885658274 0.452100191987151
"b2369" 394.027593676768 1.06265770987424 0.131000626340082 8.11185213050465 4.98539471589326e-16 1.64260160380552e-14
"b2370" 594.422505590399 0.972674927009192 0.120984409474535 8.03967165053547 9.00795205955497e-16 2.9176604043745e-14
"b2371" 17.6084313856409 -0.761679274341928 0.491126833290303 -1.55088100000372 0.120930204482402 0.261422647925193
"b2372" 8.61032031483383 -0.246865321746208 0.727487841011807 -0.33933944710727 0.734354029179016 NA
"b2373" 22.9861862130111 0.288770549264909 0.383624141224226 0.752743423141676 0.451604110711439 0.656465995107025
"b2374" 20.1938323536677 0.536932496594625 0.426865914080419 1.25784814126309 0.208446681483024 0.385243334926556
"b2375" 8.95155017810411 -0.700206107721577 0.616797290609063 -1.13522889672578 0.256279424976683 NA
"b2376" 13.3398302848797 0.76454493159158 0.558135503762298 1.36981956252184 0.170743233859302 0.335344624774024
"b2377" 29.2998958913828 0.786383429937282 0.348012681190253 2.25964015807625 0.0238435931005945 0.0751816105817407
"b2378" 400.536357497787 -1.06268701102002 0.527906304867128 -2.01302201019837 0.0441123138952944 0.123968576255747
"b4680" 14.3879581855024 1.03840366075318 0.488916487343281 2.12388759151027 0.0336795442295706 0.0994769845791491
"b2379" 582.625787336497 -0.28761898697741 0.123852561365766 -2.32226918689233 0.0202184456112504 0.066194838434799
"b2380" 144.996761600166 0.43206385567052 0.173519946332582 2.48999532792842 0.0127744774557024 0.0456299559212098
"b2381" 155.938056192714 0.583902819442954 0.167329287969292 3.48954344173215 0.00048384640858606 0.00273559315623657
"b2382" 71.2441000138732 0.416338530343361 0.233339521934474 1.7842606639962 0.0743813188894778 0.185841608530247
"b2383" 47.9076584356469 -0.246205123124874 0.27367691615641 -0.899619619303823 0.36832271272755 0.566108672962783
"b2384" 14.6257607769587 0.0482888959867142 0.469715094648878 0.102804650173764 0.918118014518109 0.959542535271593
"b2385" 10.0229662423864 0.284790388217473 0.612086788861769 0.465277789685785 0.641732537963472 0.801536522907317
"b2386" 8.3960770082474 0.859428520960732 0.63950725182901 1.34389175181789 0.178983393620062 NA
"b2387" 1.94064956259763 -1.20328740288434 1.36113778883088 -0.884030560872079 0.376679715686044 NA
"b2388" 332.966236740723 -0.0227435650546984 0.134947993312341 -0.168535778090882 0.866161799359724 0.933052535837898
"b2389" 123.084594582535 -0.0104967317919049 0.192290356975088 -0.0545879260771499 0.956466758011153 0.980314529997443
"b2390" 386.830865903256 0.319091429842087 0.183847714951525 1.73562902278237 0.0826294508078593 0.201024672811991
"b2392" 2280.31565661587 0.36468435666285 0.162537813624402 2.24368932084675 0.0248523976975579 0.0776662829109291
"b2393" 785.134205875494 0.502855365901854 0.110116834472434 4.56656212749863 4.95788142729719e-06 4.3657169151261e-05
"b2394" 291.665408143725 0.15522064587677 0.134615225305534 1.15306901967789 0.248882056352016 0.433954023438598
"b2395" 224.91273718028 0.13644691536494 0.144483499594367 0.94437714858797 0.344976954580813 0.542816764268368
"b2398" 80.5151597271676 0.249590925039668 0.216131320813975 1.15481145490473 0.248167645211918 0.433153650736394
"b2399" 84.6043588294664 0.0159131321575558 0.213116259309112 0.0746687850525508 0.940478244236698 0.972276940620141
"b2400" 2324.44695356364 0.136976776649578 0.099290134456281 1.37956079322151 0.167721916078018 0.331112171100301
"b2405" 59.2478742468214 0.257204324632101 0.25120929389068 1.02386468529317 0.305899192406 0.499848958262391
"b2406" 29.5063904945657 0.800136849450256 0.34510471884193 2.31853349364587 0.020420344837957 0.0664791805542348
"b2407" 5.89004107752294 0.880575358935171 0.80366664343171 1.09569728460429 0.273211271420769 NA
"b2408" 18.4683573281056 0.190842084891507 0.427352765477654 0.446568035375182 0.655186979150175 0.809466136749333
"b2409" 53.1871959695852 0.18414213797731 0.266175488198616 0.691807270547414 0.489058370159953 0.689989328442724
"b2410" 120.252932043944 -0.161642444684067 0.190237003648766 -0.849689816301498 0.395497561738947 0.597939747217664
"b4546" 28.4341124657957 0.648731802124429 0.359034578712286 1.80687833592845 0.0707812510794231 0.179037684729024
"b2411" 356.92157572602 -0.3619402999583 0.125074093706207 -2.89380709652377 0.0038060190680661 0.0162169508117599
"b2412" 1216.86395642847 -0.108601309989616 0.0986345419942967 -1.10104744031655 0.270876010482319 0.458092084983815
"b2413" 180.260124341001 0.233958234238017 0.162794960761105 1.43713437531608 0.150679815359079 0.307677109058401
"b2414" 13727.2331305542 0.933204009720435 0.108247286893881 8.62103833267702 6.63496924915028e-18 2.72675833013466e-16
"b2415" 3528.18494391402 0.148576221896821 0.0895426967133416 1.6592779461676 0.0970597971547526 0.224011198505715
"b2416" 12747.5858216437 -0.213173067251055 0.0999953137258748 -2.13183057593523 0.0330207770775073 0.097704557837084
"b2417" 4149.00667663316 -0.307193926408062 0.111634840902259 -2.75177466035915 0.00592732914769869 0.023796483195908
"b2418" 480.08608247988 0.496862161391732 0.135101528105869 3.6776946075871 0.000235351501737279 0.00143692242753975
"b2419" 31.688007141592 0.741680383127675 0.339424885356223 2.18510903332644 0.0288808530755147 0.0874664187437537
"b2420" 193.450447265524 -0.0924060636766602 0.168792326555414 -0.547454173791031 0.584066745652019 0.763964100575639
"b2421" 919.213779088655 -0.587890624033647 0.135001670977413 -4.35469146253757 1.33254469283882e-05 0.000107446958144092
"b2422" 1447.45235944721 0.441515123688568 0.125340265509566 3.52253221974285 0.000427445081245266 0.00244199566594829
"b2423" 670.92752297913 0.242168775279812 0.15145843802665 1.59891240418841 0.109840067470676 0.244216834132008
"b2424" 537.522633948342 0.241837590613853 0.14527730426975 1.66466188114842 0.0959802320334519 0.222459943500214
"b2425" 1500.83517971134 0.545919567463981 0.137049228860062 3.98338299313898 6.79411296593398e-05 0.000461227349126104
"b2426" 234.596731406531 0.220437391107496 0.149234288522418 1.47712294064633 0.139642685175414 0.292126077033625
"b2427" 27.8053063194075 -0.578773466303389 0.358640258223496 -1.61379949136304 0.106570924931472 0.239034081624463
"b2428" 44.1430010448387 -0.130910834753824 0.309615407711472 -0.422817571391082 0.672428366503818 0.817625297706337
"b2429" 51.0962361355518 -0.0742626148565769 0.271119725674712 -0.273910777505274 0.784153188979279 0.891443631254849
"b2430" 50.4561482551344 -0.277184092543651 0.273420440323781 -1.01376507263105 0.310694865165186 0.5050939067041
